Time,Temperature_change,Pressure_mean
6.0,11.910529,1018.9000000000001
5.0,16.98053,1018.3
9.0,22.780529,1017.3
35.0,17.690529,1015.05
13.0,23.680529,1013.95
52.0,18.160528,1014.8
7.0,13.100529,1014.85
18.0,19.510529,1015.75
6.0,13.820529,1016.7
5.0,20.160528,1016.0999999999999
9.0,25.46053,1015.3
12.0,19.95053,1014.2
11.0,25.89053,1012.95
11.0,20.240528,1012.4
15.0,26.000528,1012.8
10.0,19.990528,1014.35
13.0,26.04053,1015.0
9.0,20.22053,1014.95
3.0,25.660528,1014.25
10.0,30.73053,1014.75
26.0,25.350529,1019.3
10.0,20.32053,1022.85
16.0,26.47053,1022.75
8.0,21.12053,1021.3
5.0,27.70053,1018.6500000000001
7.0,33.05053,1017.0
7.0,26.14053,1016.4
4.0,20.740528,1016.0999999999999
3.0,27.170528,1015.9
12.0,32.41053,1015.55
4.0,26.760529,1015.75
4.0,21.430529,1015.5
3.0,27.07053,1014.7
13.0,32.700527,1013.2
28.0,27.260529,1008.85
44.0,21.520529,1007.6500000000001
10.0,16.000528,1010.6
27.0,21.930529,1012.2
8.0,26.95053,1014.0
32.0,20.40053,1016.7
4.0,15.340529,1018.0999999999999
8.0,20.430529,1016.3499999999999
6.0,25.520529,1015.25
12.0,19.96053,1015.25
12.0,25.260529,1015.3
13.0,19.100529,1015.4
12.0,24.750528,1015.35
11.0,18.31053,1015.4000000000001
27.0,24.410528,1013.95
9.0,29.580528,1012.8
13.0,24.350529,1012.0999999999999
7.0,29.420528,1011.25
20.0,23.350529,1011.2
20.0,18.20053,1012.45
15.0,23.780529,1013.45
7.0,18.660528,1012.4
3.0,26.010529,1011.2
12.0,31.190529,1011.5999999999999
8.0,25.360529,1014.95
6.0,19.760529,1017.7
9.0,24.95053,1018.4
12.0,19.520529,1017.9
9.0,24.660528,1016.55
55.0,18.240528,1018.0
7.0,13.160529,1019.55
18.0,19.780529,1017.5999999999999
5.0,14.480529,1015.65
16.0,21.360529,1017.65
10.0,16.21053,1019.0
15.0,22.30053,1016.6
7.0,17.180529,1014.6
27.0,23.090528,1011.85
9.0,29.580528,1010.7
27.0,24.490528,1015.65
8.0,19.47053,1020.4
27.0,14.180529,1023.25
13.0,20.62053,1024.4
12.0,15.230529,1023.25
15.0,21.830528,1023.25
8.0,16.280529,1023.25
6.0,22.490528,1021.5999999999999
6.0,27.520529,1020.55
7.0,21.71053,1020.8
3.0,16.38053,1020.8499999999999
3.0,21.850529,1020.15
11.0,26.920528,1018.9
13.0,21.32053,1018.2
12.0,26.850529,1018.4000000000001
11.0,21.610529,1018.6
13.0,26.80053,1017.75
11.0,21.330528,1017.1
62.0,26.65053,1019.3
10.0,21.30053,1021.5
13.0,26.45053,1020.1500000000001
11.0,20.98053,1016.9000000000001
14.0,27.14053,1013.75
44.0,21.04053,1018.0999999999999
15.0,15.850529,1023.9499999999999
14.0,20.87053,1023.0
9.0,15.710529,1020.15
12.0,22.330528,1017.45
29.0,16.660528,1020.35
7.0,11.5505295,1023.7
41.0,16.55053,1020.9000000000001
33.0,11.420529,1017.25
14.0,17.000528,1015.55
7.0,11.650529,1015.6
17.0,17.250528,1018.2
7.0,12.220529,1021.5999999999999
26.0,17.580528,1026.4
12.0,23.440529,1030.35
12.0,18.15053,1030.6
11.0,24.440529,1030.25
13.0,19.05053,1029.3
12.0,24.65053,1027.4499999999998
12.0,19.22053,1025.25
14.0,25.740528,1022.8
9.0,20.70053,1020.25
13.0,26.06053,1018.5
6.0,20.29053,1018.05
5.0,14.890529,1018.5
12.0,21.06053,1019.4
6.0,14.640529,1021.2
6.0,9.080529,1022.4
3.0,14.660529,1021.5
6.0,20.55053,1021.1500000000001
4.0,15.3005295,1022.95
12.0,9.970529,1024.5500000000002
10.0,15.840529,1025.8000000000002
8.0,10.750529,1026.85
4.0,5.5305285,1026.5
2.0,13.720529,1024.95
9.0,18.770529,1023.4
14.0,13.510529,1020.8499999999999
5.0,18.830528,1017.3
5.0,24.12053,1015.8
9.0,18.47053,1014.4
3.0,12.810529,1012.85
3.0,18.030529,1012.0
11.0,24.15053,1010.9
4.0,18.910528,1013.4
10.0,13.720529,1016.65
10.0,19.090528,1017.7
14.0,13.770529,1014.7
15.0,19.31053,1011.05
32.0,14.170529,1013.1
15.0,20.04053,1015.6
8.0,14.720529,1015.3
13.0,20.920528,1015.3
35.0,15.600529,1014.05
14.0,21.740528,1011.55
34.0,16.490528,1009.6
12.0,21.920528,1007.1
22.0,16.420528,1012.45
9.0,10.690529,1019.5999999999999
6.0,5.6205287,1019.45
74.0,11.260529,1016.1
10.0,16.31053,1013.6500000000001
35.0,10.730529,1014.4000000000001
5.0,16.840528,1013.35
8.0,22.63053,1011.9
12.0,17.180529,1013.95
48.0,11.540529,1017.7
17.0,17.90053,1018.45
5.0,12.040529,1016.55
5.0,18.15053,1015.5
9.0,23.32053,1015.4
6.0,18.13053,1016.0999999999999
4.0,12.770529,1015.95
2.0,19.590528,1014.75
7.0,25.280529,1014.3
11.0,19.740528,1015.1
5.0,14.290529,1014.6500000000001
10.0,21.520529,1012.5
24.0,15.640529,1013.3
15.0,10.370529,1015.55
91.0,16.73053,1011.65
3.0,11.230529,1007.2
4.0,16.410528,1006.75
10.0,22.000528,1008.25
55.0,16.55053,1012.95
4.0,11.530529,1014.95
13.0,17.260529,1011.15
11.0,12.150529,1009.5
20.0,17.72053,1016.1500000000001
7.0,12.520529,1022.2
9.0,18.020529,1022.45
13.0,12.520529,1021.1
17.0,18.56053,1019.85
7.0,13.470529,1019.5
8.0,19.82053,1019.75
7.0,14.820529,1020.55
82.0,8.390529,1019.45
9.0,13.500529,1018.1
13.0,8.470529,1015.1500000000001
67.0,13.670529,1002.8
7.0,8.420529,992.9
10.0,14.870529,994.75
55.0,9.410529,1000.45
4.0,3.9905286,1002.75
39.0,9.8005295,1005.8499999999999
38.0,4.7005286,1011.05
8.0,9.900529,1013.8
38.0,4.6705284,1011.5
7.0,9.720529,1007.35
43.0,4.3805285,1003.4000000000001
9.0,10.130529,997.6500000000001
13.0,4.9605284,997.7
9.0,10.260529,1001.5
135.0,4.9805284,1005.85
10.0,10.170529,1008.6
13.0,4.5805287,1008.3
11.0,10.080529,1004.4
12.0,4.2305284,997.55
14.0,11.440529,996.6
11.0,5.1405287,1001.9
132.0,10.720529,1012.25
69.0,5.3305287,1024.4
17.0,0.30052868,1027.9
7.0,5.5505285,1026.8000000000002
16.0,-0.26947135,1023.5500000000001
57.0,5.3005285,1018.4000000000001
26.0,10.360529,1018.9000000000001
11.0,4.7105284,1017.95
33.0,11.100529,1013.55
24.0,5.8405285,1018.2
15.0,0.040528655,1018.05
87.0,5.7105284,1007.75
28.0,11.250529,1006.0999999999999
7.0,6.2405286,1008.3499999999999
15.0,11.990529,1006.25
8.0,6.1805286,1004.95
9.0,11.570529,1007.9
14.0,6.1505284,1013.2
13.0,13.020529,1016.9
31.0,7.7605286,1008.3
3.0,2.7105286,996.6500000000001
21.0,8.780529,995.95
4.0,2.6505284,997.5
115.0,8.430529,1012.5500000000001
30.0,3.2905285,1027.75
20.0,8.390529,1033.55
55.0,2.5905285,1035.7
32.0,7.7605286,1032.65
39.0,2.1805286,1030.45
11.0,7.6505284,1027.4
9.0,2.3105285,1026.25
36.0,7.5205283,1030.3000000000002
40.0,2.4605286,1031.1
7.0,7.5005283,1027.3
16.0,2.3205285,1028.65
15.0,7.4505286,1029.7
8.0,2.3705285,1029.15
82.0,8.480529,1030.75
39.0,3.1805286,1027.25
91.0,9.090529,1022.3499999999999
4.0,3.7705286,1021.8
13.0,9.160529,1024.15
48.0,4.000529,1034.45
11.0,-0.9994713,1041.15
12.0,4.5205283,1041.2
14.0,-0.7394713,1040.7
8.0,5.1305285,1039.3000000000002
17.0,-0.19947135,1035.9
6.0,5.2805285,1033.85
36.0,0.0005286578,1030.9
6.0,5.1505284,1025.2
30.0,10.490529,1022.0
17.0,5.4605284,1020.15
9.0,11.030529,1019.65
13.0,5.3305287,1016.8
23.0,11.600529,1008.8499999999999
49.0,5.7305284,1007.8
113.0,11.240529,1013.3
25.0,6.1105285,1022.7
8.0,0.46052867,1033.55
8.0,5.4905286,1036.8
14.0,-0.039471343,1034.45
14.0,5.8405285,1031.5500000000002
9.0,0.47052866,1029.3000000000002
28.0,5.7205286,1025.3000000000002
5.0,11.250529,1024.35
15.0,5.3805285,1025.65
41.0,10.780529,1019.3499999999999
56.0,5.2105284,1011.2
19.0,10.240529,1015.0
30.0,5.1305285,1022.65
22.0,10.850529,1022.25
21.0,15.900529,1019.8
19.0,10.560529,1024.15
58.0,5.2305284,1025.15
14.0,11.370529,1024.95
33.0,6.1805286,1029.4
82.0,11.820529,1018.25
24.0,6.5005283,1009.1500000000001
17.0,1.4805287,1004.4000000000001
12.0,6.7605286,1007.85
8.0,0.85052866,1021.2
22.0,5.8905287,1012.8
18.0,11.380529,1004.25
9.0,5.3905287,1004.8
12.0,10.490529,1003.3499999999999
15.0,5.2805285,993.8
9.0,10.400529,991.05
38.0,4.6705284,1005.45
39.0,10.100529,1004.15
54.0,5.0905285,1007.55
33.0,10.290529,1021.0999999999999
22.0,4.9005284,1019.4
17.0,10.620529,1019.4
11.0,15.640529,1020.9
15.0,10.250529,1018.4
8.0,16.13053,1017.65
8.0,10.860529,1020.55
9.0,5.5805287,1022.7
13.0,11.080529,1022.05
10.0,6.0705285,1020.8499999999999
12.0,11.140529,1021.3
10.0,5.0705285,1020.0
17.0,11.910529,1018.1500000000001
7.0,6.5205283,1020.3
50.0,12.270529,1023.95
11.0,17.840528,1024.9
14.0,12.640529,1023.3499999999999
11.0,18.39053,1022.0999999999999
31.0,13.0505295,1019.95
38.0,7.7405286,1022.9
14.0,2.1205285,1026.4
10.0,7.2005286,1027.0
14.0,1.7305287,1027.4
13.0,6.9005284,1026.15
11.0,1.4805287,1022.5
12.0,6.7605286,1017.3
11.0,1.1605287,1016.25
6.0,6.3905287,1015.5
4.0,11.530529,1014.55
9.0,6.1205287,1015.65
4.0,1.0205287,1015.8
4.0,6.7505283,1014.95
9.0,12.560529,1015.3
12.0,7.5205283,1016.55
15.0,12.540529,1017.75
28.0,6.4405284,1020.3499999999999
6.0,1.2905287,1022.05
10.0,6.6805286,1023.0
13.0,1.6605287,1024.6
12.0,7.3405285,1024.95
13.0,2.2305286,1022.6500000000001
17.0,8.650529,1018.5999999999999
5.0,3.6005285,1016.0999999999999
5.0,8.820529,1013.25
7.0,14.010529,1012.25
38.0,8.150529,1016.9
12.0,13.490529,1021.2
11.0,8.090529,1021.7
13.0,15.340529,1021.4
11.0,10.000529,1023.4000000000001
26.0,15.810529,1025.95
8.0,21.39053,1026.45
15.0,15.140529,1026.0
11.0,20.510529,1024.55
13.0,15.280529,1023.65
12.0,20.71053,1023.3
4.0,15.090529,1023.0999999999999
6.0,9.540529,1023.7
3.0,17.05053,1022.75
10.0,22.15053,1021.5
5.0,16.12053,1022.15
6.0,10.970529,1022.5999999999999
18.0,18.080528,1020.8499999999999
6.0,12.910529,1018.3
20.0,18.360529,1016.5
5.0,13.270529,1015.55
9.0,18.95053,1015.45
6.0,13.230529,1019.05
3.0,8.190529,1023.75
5.0,1.8305286,1025.1
15.0,8.580529,1025.0
8.0,3.0605285,1024.5500000000002
3.0,9.390529,1023.5
15.0,15.390529,1022.25
7.0,9.820529,1021.75
4.0,16.260529,1019.75
10.0,21.64053,1017.95
12.0,15.630529,1017.25
17.0,21.57053,1016.0
6.0,16.12053,1015.55
12.0,22.13053,1015.7
14.0,16.660528,1014.05
9.0,21.98053,1011.7
4.0,16.20053,1011.2
8.0,9.980529,1010.25
5.0,16.15053,1008.3
7.0,21.23053,1008.2
7.0,16.080528,1009.7
6.0,10.330529,1010.25
4.0,15.560529,1008.9000000000001
5.0,22.270529,1008.35
4.0,17.04053,1010.45
13.0,12.000529,1012.8
9.0,20.37053,1014.85
5.0,14.580529,1017.2
6.0,9.140529,1018.9
3.0,14.480529,1018.8
12.0,19.88053,1017.9000000000001
11.0,14.640529,1016.75
17.0,20.090528,1013.5
9.0,14.810529,1010.4000000000001
9.0,20.64053,1009.1500000000001
16.0,14.830529,1008.7
9.0,20.410528,1009.5
12.0,14.630529,1009.9000000000001
13.0,19.89053,1008.75
28.0,14.680529,1009.05
9.0,9.620529,1010.6
34.0,15.070529,1010.15
59.0,9.920529,1013.0999999999999
28.0,15.020529,1016.25
8.0,20.32053,1015.9000000000001
50.0,14.860529,1020.25
10.0,9.350529,1024.05
6.0,16.32053,1022.05
7.0,21.500528,1020.05
12.0,16.13053,1018.8499999999999
17.0,22.82053,1015.9
7.0,17.680529,1013.2
14.0,23.420528,1010.95
12.0,18.100529,1007.3499999999999
10.0,23.48053,1003.4
9.0,17.55053,1000.45
5.0,12.410529,1002.2
22.0,6.1605287,1010.95
5.0,11.160529,1014.65
6.0,16.360529,1012.95
13.0,10.590529,1011.3
11.0,16.170528,1007.3
16.0,10.880529,1008.1
12.0,16.22053,1011.05
14.0,10.750529,1014.05
8.0,16.080528,1018.3
11.0,10.780529,1020.25
13.0,16.990528,1020.35
11.0,11.780529,1020.85
11.0,18.280529,1022.2
13.0,13.110529,1023.15
15.0,19.54053,1022.95
8.0,14.110529,1021.65
13.0,20.440529,1020.25
11.0,14.870529,1019.9000000000001
15.0,20.07053,1020.45
9.0,14.580529,1021.1500000000001
6.0,20.37053,1020.05
7.0,25.500528,1019.9
13.0,20.430529,1020.95
11.0,25.740528,1021.2
10.0,19.740528,1022.9499999999999
14.0,13.730529,1028.1999999999998
10.0,8.670529,1031.9499999999998
28.0,14.410529,1031.1999999999998
9.0,19.420528,1031.55
14.0,13.820529,1032.05
11.0,19.110529,1032.05
6.0,13.250529,1032.1999999999998
4.0,7.7005286,1031.8
4.0,16.79053,1030.7
9.0,22.29053,1029.95
14.0,16.40053,1028.45
10.0,21.430529,1026.4
5.0,16.40053,1025.6
6.0,9.840529,1024.45
5.0,15.940529,1022.2
8.0,21.12053,1020.9
5.0,14.560529,1020.85
6.0,9.160529,1020.3
4.0,15.490529,1018.9
10.0,20.990528,1018.0999999999999
4.0,15.060529,1018.65
7.0,9.480529,1018.7
15.0,16.660528,1019.0
8.0,11.170529,1019.2
4.0,17.97053,1017.95
9.0,23.600529,1017.4000000000001
6.0,18.240528,1017.5
5.0,13.220529,1017.8
4.0,19.14053,1016.8499999999999
11.0,24.32053,1013.8
10.0,18.330528,1009.6500000000001
10.0,23.87053,1005.55
29.0,17.96053,1001.7
13.0,12.750529,1000.2
36.0,17.780529,1004.45
12.0,12.560529,1008.5
10.0,17.600529,1010.55
13.0,12.240529,1011.8
11.0,18.37053,1011.8
61.0,13.340529,1010.1
11.0,19.600529,1008.05
10.0,14.430529,1007.15
5.0,20.930529,1005.3
7.0,26.350529,1006.0
122.0,17.600529,1011.3499999999999
12.0,12.100529,1014.8499999999999
14.0,17.780529,1016.15
10.0,12.120529,1017.85
15.0,17.580528,1019.85
6.0,12.120529,1021.55
28.0,17.780529,1021.05
11.0,23.420528,1021.65
14.0,18.15053,1023.3
10.0,23.22053,1023.65
10.0,17.100529,1023.05
6.0,22.96053,1021.4000000000001
6.0,28.06053,1020.95
4.0,20.690529,1021.7
7.0,15.270529,1021.1500000000001
4.0,22.56053,1019.4000000000001
9.0,28.170528,1018.35
5.0,21.13053,1018.5
6.0,16.010529,1018.05
5.0,22.360529,1016.45
9.0,28.090528,1014.8
11.0,21.88053,1014.0
13.0,26.90053,1013.85
12.0,21.190529,1013.9
14.0,26.670528,1014.3499999999999
26.0,21.510529,1014.8499999999999
11.0,16.20053,1015.3499999999999
11.0,21.37053,1015.8499999999999
8.0,14.3005295,1015.5
6.0,19.440529,1013.8
9.0,24.54053,1012.4
10.0,18.920528,1011.55
14.0,25.530529,1011.4000000000001
50.0,19.82053,1016.75
7.0,14.720529,1021.05
18.0,20.15053,1019.85
4.0,15.070529,1018.65
8.0,20.080528,1018.05
8.0,25.95053,1017.3
10.0,20.080528,1017.9
4.0,12.980529,1018.85
10.0,20.29053,1020.8
13.0,15.100529,1021.4
14.0,20.590528,1019.3
7.0,14.590529,1018.6
5.0,20.180529,1017.95
9.0,25.70053,1017.8
11.0,20.160528,1018.2
16.0,25.47053,1016.1500000000001
6.0,19.180529,1013.45
14.0,24.54053,1015.15
27.0,18.740528,1020.9
9.0,13.530529,1023.8499999999999
14.0,20.250528,1022.95
11.0,14.980529,1021.9
18.0,21.39053,1019.4
5.0,16.170528,1016.75
14.0,22.940529,1015.95
84.0,16.47053,1017.0999999999999
13.0,22.240528,1018.05
9.0,17.21053,1017.25
19.0,23.20053,1016.1500000000001
4.0,18.07053,1015.85
5.0,23.840528,1016.1500000000001
8.0,29.07053,1016.8
5.0,23.55053,1017.9
7.0,17.680529,1019.0
15.0,24.05053,1020.6
10.0,18.38053,1020.7
13.0,24.70053,1019.15
11.0,19.23053,1017.25
16.0,24.80053,1013.8
7.0,19.670528,1012.1
12.0,24.72053,1013.5
13.0,18.580528,1014.05
17.0,24.30053,1012.55
7.0,19.14053,1012.4
13.0,24.590528,1015.3499999999999
10.0,19.330528,1016.75
5.0,25.21053,1014.3
6.0,30.430529,1012.4
30.0,24.90053,1015.15
8.0,18.510529,1018.75
16.0,23.73053,1019.35
7.0,18.410528,1019.2
4.0,24.360529,1018.3499999999999
10.0,29.420528,1017.0999999999999
11.0,23.860529,1016.2
12.0,30.79053,1014.7
14.0,24.490528,1013.95
10.0,31.87053,1013.8
18.0,26.06053,1013.85
29.0,20.840528,1013.5
37.0,15.610529,1015.05
13.0,21.420528,1017.8499999999999
11.0,16.100529,1018.45
17.0,22.780529,1018.45
6.0,17.45053,1018.7
5.0,24.100529,1018.15
8.0,29.350529,1017.8
13.0,23.270529,1018.65
11.0,29.13053,1018.7
12.0,23.31053,1018.05
12.0,29.20053,1016.4000000000001
12.0,23.97053,1014.4000000000001
16.0,29.020529,1014.5
9.0,23.530529,1014.8
11.0,29.690529,1014.75
12.0,24.65053,1014.9000000000001
14.0,30.330528,1013.9000000000001
25.0,25.030529,1014.6500000000001
35.0,19.97053,1015.1
11.0,26.29053,1013.2
11.0,21.180529,1011.45
11.0,26.530529,1011.35
55.0,20.98053,1012.55
4.0,15.790529,1012.55
5.0,21.29053,1010.75
12.0,27.15053,1009.5
8.0,21.830528,1009.8
15.0,27.580528,1010.85
9.0,22.020529,1012.1
15.0,28.70053,1014.35
24.0,22.82053,1017.8
11.0,16.610529,1019.45
12.0,22.080528,1019.2
11.0,16.510529,1017.9
13.0,21.87053,1016.95
10.0,16.340528,1016.0
7.0,21.910528,1013.0
3.0,27.31053,1011.1
29.0,21.580528,1015.1
9.0,15.650529,1018.05
38.0,21.04053,1011.85
110.0,15.700529,1011.75
9.0,21.080528,1018.45
13.0,15.750529,1021.15
16.0,21.57053,1023.15
6.0,16.31053,1024.1
4.0,22.22053,1023.5
9.0,27.280529,1021.45
13.0,20.990528,1019.1500000000001
10.0,26.000528,1018.05
26.0,19.56053,1018.95
12.0,14.270529,1021.05
11.0,19.45053,1023.3499999999999
12.0,13.950529,1025.65
19.0,19.770529,1025.8000000000002
4.0,14.690529,1024.45
4.0,20.610529,1022.95
7.0,26.39053,1021.5999999999999
10.0,20.95053,1020.8499999999999
3.0,15.950529,1020.25
15.0,21.840528,1018.7
10.0,16.57053,1016.5
28.0,21.95053,1017.0
7.0,27.260529,1020.0
16.0,21.840528,1022.95
7.0,27.30053,1024.7
9.0,21.96053,1024.75
4.0,16.79053,1024.35
3.0,23.45053,1023.85
10.0,28.57053,1022.65
13.0,23.13053,1021.8
11.0,28.71053,1020.9000000000001
13.0,22.930529,1019.6
10.0,28.780529,1019.2
6.0,22.90053,1019.8
8.0,17.600529,1019.95
12.0,23.05053,1020.0
12.0,17.23053,1020.5
11.0,23.240528,1020.2
13.0,17.860529,1018.9000000000001
12.0,24.65053,1016.8
13.0,19.350529,1014.25
9.0,24.500528,1013.95
15.0,19.030529,1014.75
10.0,24.090528,1014.25
14.0,19.04053,1012.75
9.0,24.520529,1011.25
47.0,18.920528,1008.3
22.0,13.710529,1004.05
43.0,8.3005295,1002.9
6.0,14.460529,1005.05
16.0,9.090529,1008.25
50.0,14.370529,1011.7
8.0,19.87053,1012.05
13.0,14.650529,1007.8
6.0,21.04053,1004.8
22.0,15.470529,994.65
5.0,20.940529,985.3499999999999
6.0,15.3005295,988.9
12.0,10.220529,992.65
34.0,15.520529,998.0
36.0,10.040529,1004.9000000000001
18.0,15.810529,1010.1500000000001
29.0,10.650529,1017.4000000000001
17.0,17.21053,1021.8
6.0,11.920529,1021.7
19.0,18.23053,1020.95
19.0,12.530529,1021.8499999999999
62.0,7.5005283,1016.7
11.0,13.170529,1010.6
13.0,7.6705284,1011.25
7.0,13.180529,1012.5999999999999
42.0,7.9005284,1015.2
12.0,12.900529,1017.5
57.0,7.7205286,1020.0
12.0,12.740529,1020.3
10.0,7.5105286,1018.45
3.0,13.460529,1016.3499999999999
8.0,19.910528,1014.95
14.0,13.040529,1014.1
12.0,20.37053,1014.0
16.0,15.200529,1015.4
8.0,20.240528,1015.8499999999999
32.0,14.890529,1018.0999999999999
5.0,9.810529,1019.75
10.0,15.710529,1017.9000000000001
12.0,10.510529,1014.1
4.0,15.5505295,1009.25
5.0,20.600529,1006.55
11.0,15.380529,1005.55
53.0,9.380529,1010.1
63.0,15.540529,1020.7
10.0,10.520529,1024.2
47.0,15.850529,1019.85
15.0,22.07053,1020.0
2.0,16.73053,1023.4
28.0,10.870529,1026.4
5.0,5.6605287,1028.5
15.0,10.690529,1030.85
9.0,5.3605285,1033.5500000000002
10.0,11.180529,1034.0
14.0,6.1005287,1032.1999999999998
16.0,11.620529,1029.4
6.0,5.8605285,1027.5
68.0,12.960529,1026.15
4.0,7.7105284,1025.75
35.0,12.820529,1024.3
14.0,7.4305286,1022.5999999999999
67.0,13.130529,1020.0
3.0,7.9905286,1016.75
21.0,13.100529,1017.7
54.0,8.020529,1022.5
30.0,13.130529,1028.2
13.0,7.7505283,1032.9
5.0,2.3505285,1034.6
12.0,7.5805287,1035.8000000000002
36.0,2.5105286,1033.1
42.0,7.8205285,1028.35
5.0,1.9705287,1026.5
13.0,7.4005284,1023.45
11.0,2.0605285,1021.3
39.0,8.570529,1020.85
9.0,3.4905286,1020.2
13.0,9.950529,1019.1
24.0,4.5705285,1018.9
55.0,-0.43947133,1017.8499999999999
43.0,4.8505287,1014.45
8.0,-0.50947136,1009.25
108.0,5.5005283,1003.25
14.0,0.45052865,1000.5
36.0,6.2205286,1005.25
36.0,0.91052866,1004.05
73.0,6.790529,1004.7
4.0,12.130529,1011.5999999999999
44.0,6.7705283,1014.5
5.0,11.900529,1017.85
43.0,6.5905285,1020.9000000000001
5.0,11.730529,1022.7
19.0,5.790529,1020.5
13.0,10.8005295,1019.7
34.0,5.6205287,1020.95
50.0,11.250529,1017.75
6.0,17.05053,1014.0
21.0,11.8005295,1012.7
11.0,6.790529,1015.35
57.0,1.5105287,1007.4000000000001
63.0,6.5305285,996.05
267.0,1.0305287,1009.0999999999999
4.0,-4.1994715,1021.4
15.0,1.2205287,1021.95
27.0,-3.9294715,1021.45
39.0,1.4505286,1017.4
7.0,6.7105284,1016.2
42.0,0.7105287,1023.0
27.0,-4.459471,1024.15
59.0,0.67052865,1018.75
8.0,6.8705287,1016.7
15.0,1.7205287,1011.95
9.0,7.540529,1006.35
13.0,1.6705287,1002.1
39.0,7.1805286,997.6500000000001
14.0,2.0305285,994.25
10.0,7.040529,992.8499999999999
103.0,1.2005286,1001.75
6.0,6.2305284,1008.35
31.0,12.8005295,1004.85
89.0,7.4405284,1003.85
36.0,12.540529,1009.2
12.0,7.290529,1014.3499999999999
14.0,12.510529,1013.8499999999999
9.0,7.3705287,1012.65
15.0,13.000529,1010.3
10.0,7.6605287,1005.5
18.0,12.690529,998.5999999999999
19.0,7.5805287,996.4
53.0,1.8805287,998.3
55.0,-3.7694714,1010.95
8.0,1.5305287,1025.05
40.0,-4.0294714,1032.1
26.0,1.8005286,1034.3000000000002
15.0,7.2605286,1029.0
5.0,2.1105285,1025.1
2.0,7.6305285,1021.9
13.0,12.630529,1021.3499999999999
24.0,7.4905286,1020.75
7.0,2.4205287,1017.95
2.0,9.520529,1015.3
19.0,14.690529,1016.2
8.0,9.560529,1018.35
8.0,14.890529,1018.95
13.0,8.990529,1019.55
8.0,15.160529,1019.0
12.0,8.780529,1019.3
3.0,3.2905285,1019.55
11.0,12.040529,1018.9000000000001
9.0,5.9905286,1020.1
3.0,0.85052866,1021.05
3.0,8.980529,1020.55
11.0,16.080528,1024.6
13.0,10.950529,1031.3000000000002
7.0,16.54053,1034.0500000000002
17.0,11.260529,1033.3000000000002
7.0,18.37053,1031.6
18.0,12.060529,1029.75
11.0,17.23053,1030.0500000000002
28.0,11.790529,1032.7
19.0,6.7705283,1034.1
13.0,0.6405287,1033.15
3.0,6.0805287,1031.1
5.0,12.010529,1031.0
5.0,6.4905286,1032.5
9.0,1.0705286,1032.1
4.0,8.140529,1029.65
6.0,13.590529,1028.85
8.0,7.7305284,1030.7
5.0,2.3205285,1032.2
3.0,7.3405285,1031.65
10.0,14.140529,1031.3
14.0,8.480529,1030.75
16.0,14.780529,1026.65
7.0,9.190529,1021.7
8.0,14.770529,1018.5999999999999
26.0,9.620529,1022.05
9.0,4.5805287,1027.85
3.0,-0.43947133,1028.95
4.0,4.5705285,1028.0
6.0,10.460529,1027.05
17.0,5.3105288,1024.3
10.0,11.360529,1021.0
8.0,5.8505287,1020.9
4.0,0.61052865,1021.3
15.0,6.0505285,1020.5
9.0,0.8305287,1019.65
28.0,6.1405287,1019.05
36.0,11.440529,1016.85
34.0,5.9305286,1010.95
10.0,11.630529,1006.8499999999999
53.0,6.2005286,1014.55
9.0,0.84052867,1023.75
36.0,6.2005286,1025.6999999999998
13.0,0.93052864,1024.4
12.0,6.3205285,1021.1
11.0,0.91052866,1018.25
12.0,6.2605286,1021.0
14.0,0.33052868,1025.4
6.0,5.4905286,1026.1999999999998
15.0,0.47052866,1024.4
15.0,6.2605286,1022.0
9.0,0.7105287,1022.45
12.0,6.8105288,1025.2
11.0,1.7905287,1027.1999999999998
19.0,7.8405285,1026.35
4.0,2.7105286,1025.25
4.0,10.150529,1023.9000000000001
7.0,15.630529,1022.75
14.0,9.530529,1022.1
12.0,14.780529,1022.75
13.0,9.570529,1022.0999999999999
15.0,15.070529,1020.7
22.0,9.420529,1026.8
9.0,4.3705287,1032.35
6.0,10.610529,1030.5
7.0,15.8005295,1030.35
13.0,10.640529,1032.45
14.0,16.740528,1033.2
9.0,11.650529,1032.7
16.0,18.030529,1029.0
8.0,12.580529,1025.3
28.0,18.740528,1020.8
6.0,23.80053,1017.35
4.0,18.39053,1018.3
5.0,12.900529,1019.3
5.0,7.3205285,1019.05
11.0,12.440529,1018.9
8.0,7.3005285,1020.3499999999999
6.0,1.7405287,1021.25
12.0,8.210529,1022.25
11.0,3.2005286,1023.0999999999999
17.0,9.750529,1019.75
5.0,4.3705287,1015.35
9.0,10.280529,1014.7
35.0,1.5305287,1017.9
5.0,-3.7694714,1021.75
6.0,1.4405286,1022.05
12.0,6.6305285,1023.0
6.0,0.90052867,1025.6
6.0,6.3705287,1024.85
6.0,11.5505295,1022.95
13.0,5.5105286,1020.9
3.0,11.850529,1017.75
8.0,18.240528,1016.55
17.0,12.540529,1014.9
9.0,18.330528,1012.5999999999999
12.0,13.110529,1010.25
5.0,19.340528,1009.55
5.0,13.3005295,1013.7
6.0,7.9105287,1019.75
9.0,2.8405285,1025.2
9.0,7.9305286,1028.75
15.0,2.3705285,1029.9499999999998
11.0,7.3805285,1030.15
11.0,1.8905287,1029.1
15.0,7.7005286,1027.9
